,width,height,class,xmin,ymin,xmax,ymax
7604,1000,669,C130,821,361,901,386
7605,1200,802,F16,1,22,1200,802
7606,2821,1881,J20,772,401,2031,852
7607,1280,896,Tu95,28,207,541,356
7608,1280,896,Tu95,130,563,608,694
7609,1280,896,Tu95,737,285,1235,437
7610,500,633,F16,22,271,183,501
7611,500,633,F117,325,265,471,490
7612,500,633,F22,156,129,331,394
7613,1200,857,C5,1,384,946,645
7614,2048,1393,F16,688,381,1360,627
7615,2048,1393,F16,172,266,1403,680
7616,5404,3603,J20,341,1857,1741,2285
7617,5404,3603,J20,1098,1272,2369,1792
7618,1080,1347,F4,76,853,1026,1070
7619,1080,1347,F4,64,597,914,785
7620,1080,1347,F4,72,328,827,501
7621,1080,1347,F4,66,164,750,318
7622,1200,900,US2,445,628,618,670
7623,1023,683,AG600,93,164,597,566
7624,1920,1281,MQ9,524,327,1345,587
7625,1920,1281,Rafale,518,545,1388,771
7626,2568,1712,Su34,1261,912,1392,1003
7627,2568,1712,Su34,1311,856,1441,950
7628,2568,1712,Su34,1177,798,1307,892
7629,2568,1712,Su34,1267,739,1399,833
7630,1400,1050,Rafale,311,391,1048,592
7631,2000,1310,J20,154,218,1867,1141
7632,640,425,US2,236,60,287,84
7633,6000,4000,JAS39,2385,1571,2948,1852
7634,3000,2000,V22,80,531,595,738
7635,1300,844,JAS39,362,368,1007,714
7636,1300,844,JAS39,232,190,1114,759
7637,1300,844,JAS39,335,49,1063,397
7638,1024,683,JAS39,47,12,946,595
7639,1994,1243,C17,560,428,1231,912
7640,2000,1348,YF23,31,78,1797,1104
7641,2000,1333,JAS39,143,740,479,850
7642,2000,1333,F18,569,173,2000,1132
7643,900,675,Tu95,530,29,807,146
7644,1620,1080,A400M,717,708,1131,1005
7645,1620,1080,A400M,443,23,924,408
7646,1280,853,C130,185,235,980,530
7647,1920,1027,B2,191,643,914,784
7648,1313,875,C17,45,172,399,292
7649,2048,1152,C5,189,238,1974,884
7650,1000,666,C130,546,341,805,415
7651,1200,675,V22,513,311,815,457
7652,800,532,Su34,269,245,783,448
7653,1200,800,E2,425,414,745,493
7654,3697,2074,Be200,422,774,3387,1523
7655,2614,1745,EF2000,187,524,2293,1464
7656,960,635,C5,314,208,870,364
7657,2048,1308,AG600,617,411,1815,879
7658,2048,1364,A400M,1369,146,2017,742
7659,2048,1364,C17,76,507,738,1242
7660,1999,1125,AV8B,18,332,1525,736
7661,1999,1125,AV8B,278,305,1933,734
7662,1600,1067,U2,145,303,1480,695
7663,1000,697,C17,46,191,676,414
7664,1000,697,F15,807,311,965,380
7665,2782,1848,B1,173,35,2317,1596
7666,1000,667,B1,188,199,295,252
7667,1000,667,B1,591,194,669,256
7668,2048,1366,F35,1002,490,1478,726
7669,4256,2832,MQ9,1370,1302,3008,1644
7670,900,1200,RQ4,413,575,473,599
7671,1021,1200,V22,523,228,551,246
7672,1280,850,F22,149,166,414,247
7673,2929,2154,F16,1258,292,1382,385
7674,720,380,SR71,6,1,343,368
7675,720,380,Mig31,366,2,710,377
7676,1024,576,B52,48,239,626,381
7677,1366,912,EF2000,28,349,764,675
7678,1366,912,EF2000,837,418,1366,681
7679,1280,720,B1,1,228,1280,512
7680,3071,2048,JAS39,1271,533,1920,818
7681,650,975,V22,1,1,650,323
7682,4096,2731,C17,255,726,2279,1260
7683,4096,2731,C17,89,656,3663,1675
7684,1600,1200,Mig31,670,212,760,241
7685,1600,1200,Mig31,1,591,1341,1200
7686,4096,3072,Tornado,1769,1178,2254,1499
7687,1280,708,A400M,298,85,727,435
7688,520,419,RQ4,1,1,520,167
7689,4096,2727,F16,1686,1106,3895,1837
7690,1250,833,F35,85,302,496,416
7691,1250,833,F35,608,294,841,426
7692,1194,796,Su34,993,455,1160,526
7693,1194,796,Su34,757,390,1130,540
7694,1194,796,Su34,22,203,985,586
7695,2100,1378,F14,459,477,1903,801
7696,1261,907,MQ9,1,27,1243,907
7697,2048,1366,RQ4,1061,111,1552,357
7698,2048,1366,RQ4,633,141,1145,411
7699,2048,1366,RQ4,91,287,715,659
7700,2048,1366,RQ4,791,565,1618,1185
7701,2048,1366,RQ4,203,507,985,1060
7702,800,500,Su34,1,79,800,476
7703,900,600,V22,94,198,307,268
7704,1024,682,Tu160,335,212,721,363
7705,3456,2304,C5,1498,996,1867,1246
7706,620,775,F15,42,1,596,775
7707,1600,1067,EF2000,162,280,1430,774
7708,4096,2318,US2,1,1,4096,2318
7709,1200,800,F4,6,251,1186,522
7710,1200,675,E2,1,113,1200,521
7711,2048,1280,F16,73,99,1949,1206
7712,1630,1202,B2,336,435,475,791
7713,900,600,Su57,133,248,647,335
7714,2048,1070,C130,423,294,2048,934
7715,2048,1070,A400M,1,583,818,894
7716,5614,3747,F16,226,1959,2408,3229
7717,5614,3747,F16,3238,1888,5302,3083
7718,5614,3747,F16,3106,1633,4547,2446
7719,5614,3747,F16,1075,1683,2593,2548
7720,5614,3747,F16,3042,1500,4161,2116
7721,5614,3747,F16,1506,1543,2680,2189
7722,5614,3747,F16,1787,1447,2737,1935
7723,5614,3747,F16,1945,1382,2788,1764
7724,5614,3747,F16,2997,1417,3923,1922
7725,5614,3747,F16,2960,1363,3740,1791
7726,5614,3747,F35,2273,1302,2859,1552
7727,5614,3747,F35,2515,1201,2897,1365
7728,5614,3747,F35,2725,1260,3222,1453
7729,5614,3747,F35,3182,1193,3498,1352
7730,1366,911,Mirage2000,917,327,1072,422
7731,1366,911,Mirage2000,168,382,324,474
7732,550,390,Tu160,14,66,512,295
7733,1200,810,F16,9,212,1184,595
7734,904,661,YF23,74,50,417,569
7735,904,661,YF23,486,433,856,516
7736,904,661,YF23,497,182,833,245
7737,904,661,B2,687,83,858,107
7738,4096,2725,AV8B,1,1048,3254,1989
7739,1331,2000,A400M,77,220,1331,610
7740,1331,2000,C130,1,918,1331,1594
7741,1800,1118,B1,144,243,1467,885
7742,2028,1371,Vulcan,1,113,2028,1371
7743,4096,2304,C5,2721,836,3403,1019
7744,500,314,XB70,140,174,260,207
7745,900,1200,A10,396,567,442,604
7746,1000,438,B2,36,71,852,252
7747,1200,800,F35,576,357,712,413
7748,1200,800,F35,803,358,925,420
7749,1200,800,F35,1121,368,1200,427
7750,1200,800,F35,1003,361,1142,424
7751,1200,800,F35,996,382,1128,442
7752,1200,800,A400M,298,253,355,269
7753,1200,800,A400M,403,248,459,264
7754,1200,800,A400M,62,528,573,746
7755,1200,800,A400M,1,352,1200,776
7756,1993,3000,C17,72,719,1899,1359
7757,1993,3000,F15,446,1585,1438,1867
7758,1993,3000,F15,627,1949,1834,2321
7759,1750,1080,Su34,41,208,505,331
7760,1750,1080,Su34,391,330,850,454
7761,1750,1080,Su34,831,457,1290,581
7762,1750,1080,Su34,1225,576,1681,708
7763,578,386,Vulcan,1,1,578,386
7764,1200,800,RQ4,18,271,1158,502
7765,2560,1707,F16,979,739,1078,846
7766,2443,1631,B1,1,541,2443,1245
7767,4096,2368,B2,1,1389,3956,2046
7768,650,1023,C17,41,429,285,537
7769,1200,800,F35,110,391,307,480
7770,1200,800,F15,383,370,645,463
7771,1200,800,F15,385,367,653,453
7772,1200,800,F15,683,362,876,468
7773,7360,4912,F22,1,4293,1158,4776
7774,7360,4912,F22,2096,4262,3210,4688
7775,7360,4912,F22,3217,4255,4244,4644
7776,7360,4912,F22,4881,4237,5844,4610
7777,7360,4912,F22,5350,4146,5990,4346
7778,7360,4912,F22,6412,4233,7335,4589
7779,7360,4912,F22,4181,4105,4812,4343
7780,7360,4912,F22,3011,4129,3534,4335
7781,7360,4912,F22,1819,4109,2420,4343
7782,3600,2400,EF2000,2089,1558,2810,1817
7783,3600,2400,B52,965,690,1550,918
7784,1440,1080,AG600,263,276,789,427
7785,1365,975,V22,454,394,1137,764
7786,1365,975,V22,220,165,735,400
7787,1989,1666,F4,98,457,457,842
7788,1989,1666,F4,885,743,1182,1045
7789,1989,1666,F18,1490,598,1833,891
7790,564,813,SR71,1,70,564,813
7791,960,585,B2,244,295,504,340
7792,1024,682,B52,416,287,473,338
7793,1080,592,C17,104,78,471,189
7794,1024,682,EF2000,1,1,1024,682
7795,1600,900,Mirage2000,835,377,1490,625
7796,1600,900,Mirage2000,647,59,982,222
7797,1600,900,Mirage2000,406,681,680,774
7798,2046,1175,F117,977,586,1073,625
7799,1080,720,C130,4,176,495,331
7800,1280,1323,E2,455,26,1280,311
7801,1280,1323,E2,1,470,1280,1250
7802,4096,2731,F35,2908,1,4096,385
7803,4096,2731,F35,1766,1,2683,386
7804,4096,2731,F35,682,38,1343,430
7805,1024,701,F16,303,107,451,207
7806,1024,701,F14,191,345,398,464
7807,1024,701,F15,539,277,741,403
7808,1024,701,F18,410,456,591,583
7809,950,633,V22,150,1,839,633
7810,728,485,Su57,1,1,584,437
7811,728,485,Su57,179,297,720,435
7812,418,540,Tu95,1,2,416,538
7813,5616,3744,AV8B,3876,1496,4259,1652
7814,2100,1500,B1,837,427,1050,578
7815,2100,1500,Rafale,413,178,769,612
7816,2100,1500,F35,318,324,438,495
7817,2100,1500,Rafale,697,377,809,529
7818,1200,799,EF2000,471,626,606,685
7819,1200,799,Mirage2000,275,428,401,488
7820,1200,799,Rafale,647,400,790,463
7821,1200,799,Rafale,481,333,625,399
7822,1600,1066,B1,246,580,547,636
7823,782,1024,F14,171,171,380,645
7824,1280,914,MQ9,1,218,1259,465
7825,1200,675,C17,645,255,877,336
7826,2000,1334,Rafale,315,302,888,604
7827,2000,1334,Rafale,817,136,1848,674
7828,1200,630,Su34,97,19,605,624
7829,1200,630,F15,630,1,1183,630
7830,500,333,Be200,219,141,282,163
7831,550,434,F14,73,71,509,330
7832,6720,4480,B52,1683,1139,3139,1514
7833,6720,4480,F18,3698,2986,4491,3190
7834,6720,4480,F18,3863,2660,4572,2846
7835,6720,4480,F18,3175,2449,3918,2640
7836,6720,4480,F18,3414,2148,4042,2324
7837,6720,4480,F18,2810,2150,3520,2323
7838,6720,4480,F18,4490,1455,4999,1600
7839,6720,4480,F18,3869,1499,4400,1637
7840,6720,4480,F18,3528,1058,4041,1191
7841,6720,4480,F18,4001,1076,4463,1204
7842,6720,4480,F18,4401,1079,4880,1196
7843,6720,4480,E2,5305,1224,5878,1399
7844,2048,1368,Rafale,304,163,2048,1209
7845,1080,1652,Be200,757,1256,1071,1374
7846,564,913,F35,42,35,519,880
7847,1080,809,F14,275,388,889,636
7848,5760,3840,F16,1120,2964,1624,3126
7849,5760,3840,F16,1392,2792,1880,2943
7850,5760,3840,F16,1647,2622,2127,2764
7851,5760,3840,F35,1787,2482,2275,2601
7852,5760,3840,F35,1999,2327,2472,2441
7853,5760,3840,F35,2207,2179,2664,2286
7854,5760,3840,F35,2385,2066,2832,2173
7855,5760,3840,B52,2508,1743,3736,2090
7856,1024,683,Tornado,16,94,1024,537
7857,640,480,US2,116,149,481,263
7858,1000,714,B2,334,317,823,531
7859,3008,2000,F14,506,1479,936,1717
7860,3008,2000,F14,1049,1094,1488,1323
7861,3008,2000,F14,1243,951,1675,1160
7862,3008,2000,F14,1579,584,2021,807
7863,3008,2000,F14,1934,601,2378,827
7864,3008,2000,F14,2144,642,2573,861
7865,1440,960,MQ9,487,133,837,687
7866,1620,1080,AG600,811,444,1506,685
7867,759,438,XB70,148,182,626,344
7868,1620,1080,E2,345,586,1233,865
7869,1620,1080,C130,142,318,1535,862
7870,1620,1080,J20,320,399,743,661
7871,1620,1080,J20,926,515,1337,770
7872,1440,959,AG600,106,286,1293,763
7873,1200,956,F14,598,428,1100,560
7874,1200,956,F14,133,323,698,492
7875,728,485,Su57,147,127,542,414
7876,1280,854,F22,541,83,858,414
7877,2830,1860,F4,500,819,1444,1510
7878,2830,1860,F4,2152,244,2417,369
7879,2830,1860,F16,2206,181,2367,267
7880,2830,1860,F16,1882,601,2504,987
7881,2048,1536,C17,1843,550,2040,606
7882,2048,1536,C17,1608,552,1739,600
7883,1600,1280,A10,435,424,1246,701
7884,2560,1381,MQ9,99,527,2461,1060
7885,1200,900,US2,523,308,873,405
7886,1600,1144,B1,237,374,1192,758
7887,1200,800,Mig31,463,338,695,555
7888,950,453,Mig31,67,196,532,331
7889,950,453,Mig31,503,183,918,332
7890,1200,808,US2,541,443,1150,622
7891,563,372,SR71,81,160,510,248
7892,800,600,Mig31,193,98,257,124
7893,800,600,Mig31,161,303,617,489
7894,4096,2731,F35,790,1,4096,2731
7895,1280,765,F16,104,555,296,638
7896,1280,765,F16,1,168,1280,702
7897,1500,837,Tu95,624,566,985,822
7898,1500,837,Tu95,345,6,786,361
7899,1600,829,B1,62,183,427,269
7900,1600,829,B1,194,266,681,379
7901,1600,829,B1,703,389,1600,588
7902,1600,829,B1,1059,225,1414,305
7903,2124,1597,F15,708,346,1355,1195
7904,1200,790,F117,65,109,1153,731
7905,2048,1363,JAS39,274,293,1831,958
7906,4096,2304,F35,88,978,1481,1532
7907,4096,2304,B1,954,769,3973,1485
7908,2160,1440,F117,419,682,802,1070
7909,2160,1440,F117,1227,545,1394,1031
7910,5010,3333,F22,931,1006,1002,1029
7911,5010,3333,F22,570,169,820,313
7912,5183,3536,MQ9,1434,1518,2648,1784
7913,920,624,F15,93,225,680,371
7914,920,624,F15,193,211,820,369
7915,2048,1364,A400M,71,467,937,1251
7916,2048,1364,C17,925,117,1978,1111
7917,1024,682,F16,453,198,1009,417
7918,1024,682,F16,355,101,709,244
7919,1000,667,B1,659,236,714,273
7920,1800,1200,E2,780,350,1537,730
7921,2000,1125,F18,572,487,890,676
7922,1280,853,C5,503,185,909,289
7923,468,272,EF2000,143,73,372,149
7924,1200,800,US2,372,334,884,482
7925,1024,757,B52,457,530,822,692
7926,1024,757,B52,755,370,964,460
7927,1024,757,B52,124,401,335,504
7928,1024,757,B52,187,246,342,303
7929,1024,757,B52,220,160,342,199
7930,1024,757,B52,646,225,784,279
7931,1024,757,B52,583,142,691,183
7932,1024,757,B52,516,71,594,100
7933,1024,757,B52,756,12,826,35
7934,1024,757,B52,776,1,841,20
7935,1024,757,B52,792,1,854,9
7936,1200,800,Su34,20,103,1181,634
7937,1156,771,Su57,39,209,836,497
7938,1170,658,JAS39,542,264,896,430
7939,1240,826,EF2000,374,307,756,662
7940,938,499,Tu160,57,1,629,285
7941,1186,781,C130,407,64,1081,392
7942,1200,900,V22,44,382,90,411
7943,1280,960,SR71,1,349,183,567
7944,1280,960,SR71,245,221,1152,784
7945,2151,1210,B2,409,571,470,582
7946,2151,1210,B2,594,562,875,605
7947,2151,1210,B2,1695,570,1733,579
7948,1200,720,J20,264,206,388,274
7949,1200,720,J20,385,180,508,248
7950,2500,1740,A400M,1120,380,2301,826
7951,2560,1600,Su57,1,614,2560,1081
7952,1043,667,B1,811,409,949,452
7953,1043,667,B52,461,296,689,347
7954,1043,667,B2,37,387,241,413
7955,900,675,C17,36,127,777,583
7956,2000,1125,F18,1,1,2000,1125
7957,2948,1400,C130,1537,373,2834,717
7958,2948,1400,C130,484,463,923,579
7959,2948,1400,C130,842,712,1047,769
7960,2948,1400,C130,783,708,869,741
7961,2948,1400,C130,86,1028,153,1048
7962,2948,1400,C130,408,967,472,992
7963,2948,1400,C130,174,849,449,918
7964,2948,1400,C130,398,741,522,779
7965,2948,1400,C130,125,731,203,753
7966,2000,1312,F14,193,403,1301,1227
7967,1920,1080,V22,44,325,1447,1075
7968,1920,1080,V22,981,149,1814,478
7969,1920,1080,V22,1408,79,1920,253
7970,1280,850,C17,1,1,1280,613
7971,1280,850,C17,1,1,1280,404
7972,1280,850,C17,1,1,1280,267
7973,1440,961,F16,1273,604,1440,793
7974,1440,961,F16,457,240,1077,762
7975,1440,961,F16,1,452,265,806
7976,1200,675,V22,493,96,689,159
7977,2048,1152,F18,258,786,1021,1134
7978,2048,1152,F18,639,19,1416,565
7979,1024,683,Tornado,1,80,1024,579
7980,3000,1451,V22,902,877,1121,1026
7981,3000,1451,V22,784,343,2575,1138
7982,4096,2725,F16,1980,1327,2119,1368
7983,1280,720,B52,178,86,1248,403
7984,4096,2726,MQ9,1,1,4096,2616
7985,4728,2935,Tornado,2469,862,3524,1378
7986,1200,725,C5,318,54,907,680
7987,1024,683,F15,113,438,264,483
7988,1024,683,B1,167,307,959,484
7989,1200,800,F15,512,313,558,473
7990,1476,984,F15,611,520,799,574
7991,1476,984,F15,746,550,933,604
7992,1476,984,F15,900,588,1087,644
7993,1476,984,F15,1043,615,1230,669
7994,1476,984,F15,1249,643,1437,700
7995,2483,1607,B1,1,358,2483,1108
7996,1280,914,F14,31,59,1236,654
7997,4032,3024,EF2000,52,1224,4032,3024
7998,1280,848,Tu160,169,295,1123,651
7999,1215,588,F35,406,282,879,398
8000,1280,960,F15,1130,843,1175,899
8001,1280,960,F15,296,558,346,629
8002,1280,960,F15,414,564,465,634
8003,1280,960,B2,611,593,791,697
8004,4096,2725,F18,3054,962,3112,1001
8005,4096,2725,F18,2867,1057,2925,1099
8006,4096,2725,F18,2748,1093,2808,1133
8007,4096,2725,F18,2698,1100,2758,1143
8008,4096,2725,B52,1396,1122,1689,1270
8009,900,532,B1,88,267,340,512
8010,900,532,B1,590,14,827,250
8011,1400,879,B2,432,366,1372,614
8012,1400,879,F15,265,300,762,420
8013,1400,879,F15,61,225,352,290
8014,4830,2717,F16,1237,771,1942,1455
8015,4830,2717,F16,3035,1147,3635,1793
8016,4830,2717,F16,2398,380,2983,992
8017,4830,2717,F16,2031,277,2594,830
8018,944,540,C5,409,124,926,373
8019,504,362,MQ9,1,60,504,286
8020,3000,661,F18,2094,259,2959,484
8021,1280,707,RQ4,1,415,1233,615
8022,1536,1024,V22,145,36,1259,670
8023,5784,3836,U2,2481,929,2635,994
8024,1920,1280,F15,605,490,958,804
8025,1920,1280,F15,1187,445,1498,712
8026,1920,1280,Rafale,224,399,476,614
8027,1920,1280,Rafale,1625,350,1850,535
8028,1920,1280,Mirage2000,12,283,196,442
8029,3207,1856,C130,1150,350,2053,585
8030,1200,1200,US2,220,177,1045,997
8031,1280,696,C5,138,19,1280,357
8032,1200,800,V22,1,118,1200,534
8033,1024,768,EF2000,160,395,317,447
8034,1024,768,Su34,578,280,797,347
8035,2000,1328,B1,199,87,1879,1077
8036,3264,2448,V22,530,961,1527,1289
8037,3264,2448,V22,2394,1073,2942,1253
8038,1200,797,F35,87,48,1084,618
8039,1000,666,B52,483,126,529,139
8040,1024,763,AV8B,502,344,908,523
8041,1024,763,AV8B,1,184,1024,763
8042,1000,666,F35,1,1,919,624
8043,900,1200,US2,423,725,532,761
8044,1852,1389,Su34,824,214,961,286
8045,3600,5127,B2,583,1416,3028,3929
8046,960,450,B2,1,104,960,387
8047,728,485,Su57,1,97,728,485
8048,2048,1079,F18,583,151,1621,964
8049,600,400,Su57,296,60,568,184
8050,600,400,Su57,138,135,290,211
8051,600,400,Su57,99,111,194,162
8052,600,400,Su57,30,137,99,175
8053,3456,2183,F15,1531,699,1856,909
8054,3456,2183,F15,1331,992,1663,1210
8055,3456,2183,F15,1545,1394,1880,1620
8056,800,800,U2,157,451,659,688
8057,800,800,U2,1,134,800,449
8058,1200,675,RQ4,79,359,1144,498
8059,1000,750,F16,96,145,931,559
8060,1920,1371,F22,186,509,588,1016
8061,1920,1371,F35,1342,609,1656,1023
8062,1920,1371,A10,665,274,1199,721
8063,345,258,AG600,53,24,345,258
8064,1145,558,J20,637,261,1099,423
8065,1145,558,J20,291,312,567,408
8066,1145,558,J20,167,329,375,404
8067,1145,558,J20,85,341,224,401
8068,1145,558,J20,29,352,134,399
8069,5429,3204,B2,1346,1446,1751,1552
8070,4296,2560,B1,1246,327,1624,497
8071,1200,900,V22,1,141,1200,724
8072,1200,800,Tu160,44,164,1174,601
8073,2048,1152,AV8B,124,54,2048,1152
8074,1200,800,US2,1,1,1200,218
8075,1200,901,V22,488,650,670,710
8076,640,480,SR71,124,94,523,396
8077,1280,720,Rafale,11,175,300,331
8078,1280,720,Rafale,432,187,700,333
8079,1280,720,Rafale,840,194,1103,339
8080,1280,720,C130,382,156,504,198
8081,1280,720,A400M,339,96,788,241
8082,2250,1500,Su34,161,557,2081,1057
8083,1000,800,F35,523,164,679,539
8084,1200,900,E2,509,310,958,458
8085,5760,3840,AV8B,2299,970,4885,2177
8086,5760,3840,AV8B,270,633,581,766
8087,2500,1407,A400M,1,1,2500,1407
8088,680,345,F35,10,137,132,189
8089,680,345,F35,195,137,310,188
8090,680,345,F35,355,138,468,187
8091,680,345,F35,519,138,627,186
8092,4096,2730,C130,1,1,4096,2730
8093,564,266,SR71,214,81,338,128
8094,1800,700,EF2000,131,1,1658,618
8095,1800,700,Tornado,1190,1,1616,152
8096,1080,859,A400M,1,48,1032,319
8097,2671,1582,Rafale,427,763,1789,1350
8098,2671,1582,Rafale,595,371,1489,754
8099,1000,779,A10,165,560,285,601
8100,904,694,YF23,44,414,435,540
8101,904,694,YF23,383,58,893,296
8102,904,694,YF23,475,337,904,669
8103,1558,1008,Tu160,183,228,1209,439
8104,1558,1008,Tornado,482,744,946,878
8105,3072,2048,J20,801,761,2187,1333
8106,800,533,US2,277,133,312,149
8107,1040,658,Tu160,45,69,1021,396
8108,1024,674,XB70,473,359,528,390
8109,2495,1645,F22,772,913,1868,1323
8110,2495,1645,F22,250,969,1008,1243
8111,2560,953,F35,399,344,1241,692
8112,1977,1200,U2,693,414,1271,777
8113,1234,925,U2,1,409,1234,925
8114,1234,925,U2,164,82,985,451
8115,1234,925,U2,661,48,1154,338
8116,800,705,C130,209,278,678,417
8117,800,705,C130,145,487,748,695
8118,1000,1500,F35,600,322,713,385
8119,1396,934,C130,1,72,1396,669
8120,960,794,F18,1,158,960,794
8121,1200,676,A10,670,188,1040,275
8122,1200,676,F16,461,243,866,368
8123,1200,676,F16,324,186,633,274
8124,1200,676,F15,10,352,679,529
8125,1280,853,A400M,279,511,493,570
8126,5184,3456,Su34,1171,513,4308,2334
8127,564,752,Rafale,126,135,433,614
8128,1200,800,B2,278,145,647,580
8129,1200,800,B2,767,63,948,244
8130,1200,800,F35,413,20,578,89
8131,1200,800,F35,844,619,1059,750
8132,1062,738,F14,323,189,969,337
8133,1062,738,F4,81,351,810,498
8134,2100,1397,B1,1,35,1727,1162
8135,2100,1397,B1,698,647,2090,925
8136,1920,1280,C130,26,614,269,707
8137,1920,1280,C130,288,613,516,700
8138,1920,1280,C130,292,636,647,766
8139,1920,1280,C130,861,618,1148,725
8140,1920,1280,C130,1022,618,1287,713
8141,1920,1280,C130,1290,647,1706,793
8142,1920,1280,C130,1662,625,1920,738
8143,1920,1280,C130,1822,625,1920,696
8144,6274,4185,C130,3766,877,4352,1169
8145,1000,667,F22,246,12,654,659
8146,1024,768,Mirage2000,264,167,837,574
8147,5184,3456,Vulcan,1718,1714,2486,2736
8148,1049,1920,F117,1,1,1049,1656
8149,1049,1920,F117,475,349,607,401
8150,4256,2832,B1,904,1299,3623,1966
8151,1200,799,F16,338,361,1061,563
8152,1200,799,C17,200,102,1200,545
8153,2000,700,A10,110,1,2000,467
8154,2000,700,A10,71,43,526,231
8155,1024,652,J20,57,27,1024,523
8156,4096,2730,C130,2522,820,3867,1326
8157,4096,2735,A10,1,689,4034,1822
8158,1200,720,J20,173,251,361,479
8159,1200,720,J20,717,264,926,499
8160,1280,853,Mig31,41,271,330,364
8161,1280,853,Mig31,334,339,615,431
8162,1280,853,Mig31,602,390,874,481
8163,1280,853,Mig31,871,446,1134,533
8164,1280,853,SR71,307,530,1239,772
8165,1280,960,V22,721,159,756,199
8166,1280,485,A400M,696,127,1044,286
8167,1024,682,F15,511,343,934,458
8168,1024,682,F15,100,227,492,327
8169,1024,682,F16,675,207,958,288
8170,794,366,F15,1,96,478,345
8171,4096,2334,Mirage2000,2234,403,4072,947
8172,4096,2334,EF2000,246,357,2080,981
8173,1024,506,AG600,256,40,630,186
8174,1500,1066,F4,31,142,1476,530
8175,900,1077,F15,103,269,459,702
8176,900,1077,F35,459,268,793,701
8177,1000,667,Tu160,303,108,910,264
8178,1200,800,US2,451,311,750,404
8179,1200,797,US2,304,334,871,515
8180,1200,810,AV8B,50,189,1164,666
8181,1637,921,AV8B,346,278,1163,549
8182,1637,921,AV8B,596,316,1436,592
8183,1024,683,EF2000,206,158,821,576
8184,1200,600,Tu160,154,142,1150,387
8185,1890,2820,SR71,548,1228,1716,1795
8186,4096,3290,B52,1,1320,2568,2005
8187,4096,2731,F18,626,1165,3094,1852
8188,1600,1067,Be200,531,481,903,612
8189,1600,1074,A10,449,490,1275,661
8190,1600,1037,F117,850,401,1600,910
8191,1600,1037,F117,458,425,1564,821
8192,1600,1037,F117,98,405,1600,758
8193,2048,1365,Vulcan,675,598,2020,939
8194,2048,1365,B52,1,493,1560,921
8195,1100,732,Mig31,104,142,1033,567
8196,1100,732,Mig31,721,301,994,373
8197,1280,1008,F22,150,183,1129,902
8198,3581,2387,AV8B,1059,739,3337,1646
8199,1080,699,A400M,94,198,648,342
8200,800,533,F15,30,48,777,460
8201,800,700,Tu95,401,473,798,628
8202,800,700,Tu95,239,110,780,233
8203,800,700,F16,30,494,570,693
