,width,height,class,xmin,ymin,xmax,ymax
7350,1280,844,F14,78,63,833,416
7351,1280,844,F14,935,455,1215,569
7352,1024,658,F14,624,16,1010,110
7353,1024,658,F14,295,365,944,555
7354,1280,914,F14,510,72,666,138
7355,756,504,F14,128,210,576,456
7356,1020,1278,F14,230,667,1003,1257
7357,2100,1378,F14,459,477,1903,801
7358,1024,701,F14,191,345,398,464
7359,782,1024,F14,171,171,380,645
7360,550,434,F14,73,71,509,330
7361,3008,2000,F14,506,1479,936,1717
7362,3008,2000,F14,1049,1094,1488,1323
7363,3008,2000,F14,1579,584,2021,807
7364,3008,2000,F14,1934,601,2378,827
7365,3008,2000,F14,2144,642,2573,861
7366,1200,956,F14,598,428,1100,560
7367,1200,956,F14,133,323,698,492
7368,2000,1312,F14,193,403,1301,1227
7369,1280,914,F14,31,59,1236,654
7370,1062,738,F14,323,189,969,337
7371,1200,763,F14,160,283,745,439
7372,1500,819,F14,64,180,1054,414
7373,1500,819,F14,659,491,1472,693
7374,1241,1217,F14,451,62,1027,391
7375,1500,843,F14,101,115,1232,418
7376,515,720,F14,373,179,515,466
7377,515,720,F14,183,253,362,546
7378,515,720,F14,1,335,172,631
7379,1600,1202,F14,272,257,1308,531
7380,1600,1202,F14,494,678,1173,838
7381,1200,900,F14,1,30,1200,504
7382,483,680,F14,100,81,365,642
7383,960,673,F14,151,148,535,300
7384,960,673,F14,280,288,650,425
7385,960,673,F14,436,406,780,546
7386,744,752,F14,150,133,464,289
7387,692,1011,F14,230,402,338,456
7388,692,1011,F14,403,499,575,584
7389,692,1011,F14,38,679,677,965
7390,1032,1956,F14,542,1623,931,1850
7391,1032,1956,F14,390,1290,780,1529
7392,1032,1956,F14,216,978,615,1219
7393,1032,1956,F14,133,262,565,439
7394,1440,1080,F14,173,414,457,531
7395,1440,1080,F14,319,428,766,636
7396,1280,848,F14,118,353,1280,848
7397,2100,1317,F14,593,569,1784,957
7398,1330,904,F14,494,393,862,524
7399,1080,2220,F14,293,632,827,1181
7400,1280,802,F14,145,218,435,428
7401,1280,802,F14,360,337,965,788
7402,1280,914,F14,24,250,370,396
7403,640,499,F14,71,57,274,315
7404,1224,814,F14,215,303,784,599
7405,668,1000,F14,261,182,568,667
7406,2008,1054,F14,1,1,1952,1054
7407,1024,734,F14,67,156,842,364
7408,1200,900,F14,619,305,901,405
7409,1200,900,F14,460,480,776,605
7410,1200,900,F14,278,669,639,832
7411,2790,1840,F14,1938,1377,2548,1632
7412,1172,832,F14,1,1,1172,832
7413,1600,1067,F14,1,451,577,657
7414,1280,914,F14,101,407,163,453
7415,1280,914,F14,210,400,269,443
7416,1280,914,F14,329,404,389,449
7417,1280,914,F14,404,418,456,458
7418,1280,914,F14,495,415,545,451
7419,1280,914,F14,535,401,588,441
7420,1280,914,F14,596,426,646,464
7421,1280,914,F14,609,412,655,441
7422,1280,914,F14,657,409,702,446
7423,1280,914,F14,743,419,789,456
7424,1280,914,F14,755,350,811,394
7425,1280,914,F14,807,344,860,389
7426,1280,914,F14,1206,494,1266,532
7427,1280,914,F14,1070,476,1127,514
7428,1280,914,F14,1104,468,1158,506
7429,1280,914,F14,984,441,1035,481
7430,1280,914,F14,950,442,1002,481
7431,1280,914,F14,898,435,946,473
7432,1280,914,F14,843,443,894,479
7433,1280,914,F14,915,356,970,401
7434,1280,914,F14,876,308,935,355
7435,756,504,F14,468,308,609,367
7436,756,504,F14,326,169,473,230
7437,740,509,F14,176,189,488,288
7438,740,509,F14,10,156,291,241
7439,1024,683,F14,16,482,465,594
7440,1024,683,F14,162,136,993,361
7441,750,746,F14,467,327,616,518
7442,750,746,F14,114,163,273,356
7443,960,673,F14,238,130,810,533
7444,1023,1019,F14,1,187,1021,963
7445,1782,964,F14,32,325,1451,899
7446,1782,964,F14,528,48,1749,461
7447,960,668,F14,4,105,900,486
7448,960,624,F14,152,244,653,374
7449,1280,914,F14,122,348,430,445
7450,1600,1050,F14,29,942,159,1011
7451,1600,1050,F14,124,819,255,890
7452,1600,1050,F14,331,897,461,966
7453,1600,1050,F14,861,850,983,919
7454,1600,1050,F14,1105,860,1218,925
7455,1600,1050,F14,1215,827,1331,898
7456,1600,1050,F14,1438,452,1562,534
7457,1600,1050,F14,1338,612,1459,689
7458,1600,1050,F14,1152,324,1282,411
7459,1600,1050,F14,993,522,1123,598
7460,1600,1050,F14,959,647,1079,723
7461,1600,1050,F14,335,611,466,688
7462,1600,1050,F14,542,681,672,756
7463,1600,1050,F14,569,538,701,611
7464,1600,1050,F14,395,463,530,543
7465,1600,1050,F14,437,224,575,316
7466,1600,1050,F14,519,85,662,177
7467,1600,1050,F14,693,332,824,416
7468,1600,1050,F14,726,167,863,259
7469,2560,1701,U2,306,411,2370,1008
7470,800,533,U2,56,143,719,422
7471,4096,2731,U2,1,595,4096,2731
7472,2100,3088,U2,527,523,1144,757
7473,780,520,U2,1,30,780,320
7474,800,597,U2,413,235,527,305
7475,1300,868,U2,433,478,831,578
7476,1023,795,U2,195,249,803,523
7477,1072,372,U2,316,101,802,228
7478,2048,1192,U2,207,457,1993,796
7479,1200,794,U2,202,77,919,326
7480,800,1053,U2,97,408,228,442
7481,800,1053,U2,182,555,450,663
7482,800,1053,U2,510,404,670,449
7483,2048,1365,U2,886,627,1144,771
7484,1024,670,U2,72,233,976,533
7485,564,423,U2,43,192,347,383
7486,564,423,U2,303,169,497,264
7487,1280,851,U2,601,203,1144,424
7488,1755,1168,U2,739,276,1069,797
7489,1067,1600,U2,240,1153,386,1213
7490,912,600,U2,295,360,633,522
7491,1600,773,U2,302,248,1044,432
7492,1000,750,U2,228,36,626,520
7493,1669,852,U2,564,500,734,764
7494,3318,2670,U2,1406,548,2764,801
7495,861,1024,U2,104,174,753,351
7496,1024,768,U2,477,277,728,397
7497,1800,1370,U2,335,385,1639,1022
7498,3000,1993,U2,625,103,2375,686
7499,5568,3712,U2,1,1,5568,1967
7500,3008,1960,U2,257,818,2894,1639
7501,1947,897,U2,27,288,1947,686
7502,1153,769,U2,203,49,1121,485
7503,602,554,U2,87,166,548,393
7504,602,554,U2,269,99,415,155
7505,838,1024,U2,158,160,727,317
7506,960,639,U2,196,278,779,369
7507,1297,837,U2,24,1,1297,351
7508,1034,959,U2,1,217,892,932
7509,3196,2100,U2,857,772,1597,1053
7510,2048,1024,U2,518,252,847,732
7511,1100,825,U2,331,232,500,309
7512,3600,2403,U2,708,719,2329,1223
7513,960,540,U2,41,100,912,428
7514,1132,750,U2,11,335,1132,657
7515,599,450,U2,337,160,401,182
7516,735,601,U2,70,1,735,527
7517,1024,582,U2,111,90,903,345
7518,1024,682,U2,329,98,718,204
7519,959,574,U2,367,121,765,342
7520,1200,800,U2,427,424,1010,527
7521,4288,2848,U2,235,428,4070,1028
7522,1500,999,U2,182,774,1394,958
7523,1200,1200,U2,178,567,1034,711
7524,506,640,U2,29,284,481,598
7525,1080,1351,U2,1,1,1080,1335
7526,6000,4000,U2,1,1324,6000,3456
7527,1800,1368,U2,68,479,622,714
7528,1800,1368,U2,807,514,1791,917
7529,1000,662,U2,1,121,1000,513
7530,1024,683,U2,461,333,547,373
7531,1600,1067,U2,1100,354,1600,551
7532,1024,583,U2,173,254,867,378
7533,1024,633,U2,7,173,1011,407
7534,1600,1043,U2,130,324,1491,659
7535,1024,819,U2,380,143,859,268
7536,1600,1067,U2,1,132,1600,1000
7537,1000,667,U2,154,296,554,362
7538,1200,800,U2,636,523,958,619
7539,1600,1067,U2,145,303,1480,695
7540,5784,3836,U2,2481,929,2635,994
7541,800,800,U2,157,451,659,688
7542,800,800,U2,1,134,800,449
7543,1977,1200,U2,693,414,1271,777
7544,1234,925,U2,164,82,985,451
7545,1200,643,U2,38,193,671,420
7546,1200,643,U2,698,198,1148,368
7547,1024,561,U2,102,142,931,398
7548,512,341,U2,45,119,153,156
7549,453,1055,U2,93,861,306,976
7550,453,1055,U2,165,613,251,726
7551,453,1055,U2,157,318,271,457
7552,768,512,U2,272,271,646,337
7553,964,558,U2,460,212,945,373
7554,1024,637,U2,70,246,892,405
7555,5311,3378,U2,1,657,5311,2768
7556,3600,2307,U2,945,540,2750,1246
7557,3072,2414,U2,329,709,2732,1780
7558,960,640,U2,296,224,722,341
7559,2557,1560,U2,2180,982,2408,1029
7560,2557,1560,U2,1876,959,2102,1006
7561,2000,1333,U2,155,454,1920,960
7562,960,640,U2,168,268,641,399
7563,1908,1146,U2,1331,64,1884,285
7564,3204,2250,U2,693,682,1532,967
7565,3164,2100,U2,728,579,1082,980
7566,550,353,U2,343,87,440,121
7567,1600,792,U2,1,156,1592,622
7568,1100,550,U2,135,150,907,366
7569,3072,2414,U2,509,343,2474,1898
7570,768,432,U2,79,173,325,305
7571,3458,2183,U2,370,909,3433,1452
7572,3020,2100,U2,777,80,1270,262
7573,1280,750,U2,127,237,1134,515
7574,1000,667,U2,1,75,1000,605
7575,4096,2731,U2,793,1893,990,1949
7576,4096,2731,U2,152,1110,3963,1889
7577,1280,994,U2,1,391,1220,630
7578,1280,863,U2,56,274,1216,518
7579,1024,560,U2,100,221,959,516
7580,4608,3072,U2,1,862,4608,1958
7581,1041,597,U2,364,351,489,419
7582,1024,752,U2,160,301,844,487
7583,1800,1283,U2,38,399,1721,851
7584,2816,2112,U2,1334,975,1587,1326
7585,6469,4313,U2,3507,1834,3652,1896
7586,6469,4313,U2,1,566,6469,3666
7587,2048,1365,U2,994,637,1682,846
7588,499,333,U2,45,115,433,223
7589,960,640,U2,229,229,750,375
7590,2048,1360,U2,768,311,1096,425
7591,2000,1334,U2,862,573,1146,671
7592,2000,1333,RQ4,1,494,2000,986
7593,1124,340,RQ4,820,107,1109,149
7594,900,665,RQ4,122,175,583,260
7595,2250,1500,RQ4,279,818,736,1038
7596,1170,610,RQ4,144,341,383,452
7597,900,581,RQ4,78,251,900,483
7598,1200,1013,RQ4,296,513,841,640
7599,1024,683,RQ4,1,71,1020,663
7600,4096,2730,RQ4,1,1124,3524,1758
7601,800,600,RQ4,281,232,391,266
7602,1920,768,RQ4,4,1,1920,768
7603,1200,675,RQ4,1,245,972,601
7604,800,600,RQ4,1,377,800,548
7605,602,584,RQ4,1,31,602,277
7606,602,584,RQ4,166,400,574,549
7607,1200,786,RQ4,1,1,1200,385
7608,1200,1200,RQ4,790,946,977,972
7609,1800,1202,RQ4,649,344,1273,568
7610,2400,1600,RQ4,597,593,1794,967
7611,640,389,RQ4,159,138,464,175
7612,3000,2400,RQ4,101,642,3000,2108
7613,3000,2400,RQ4,1058,643,3000,1122
7614,3000,2400,RQ4,554,636,1013,780
7615,3000,2400,RQ4,444,633,798,746
7616,3000,2400,RQ4,379,634,668,711
7617,3000,2400,RQ4,336,636,581,700
7618,3000,2400,RQ4,305,634,517,688
7619,2200,1080,RQ4,1,499,496,858
7620,2200,1080,RQ4,1,1,2049,1051
7621,900,1200,RQ4,439,589,492,646
7622,564,443,RQ4,40,99,468,356
7623,1000,541,RQ4,403,45,870,231
7624,1669,852,RQ4,948,92,1079,424
7625,1280,853,RQ4,104,155,1280,457
7626,1662,2100,RQ4,76,578,1592,1495
7627,1920,1005,RQ4,29,487,1920,1005
7628,1600,1059,RQ4,368,165,980,393
7629,1280,850,RQ4,348,443,879,509
7630,799,1200,RQ4,1,384,799,1053
7631,1500,1001,RQ4,1,219,1292,639
7632,960,640,RQ4,1,327,536,449
7633,960,640,RQ4,283,339,596,444
7634,2560,1440,RQ4,1181,628,1497,668
7635,1280,849,RQ4,120,247,611,309
7636,1200,715,RQ4,52,1,1124,715
7637,1280,617,RQ4,28,404,88,554
7638,1280,617,RQ4,563,109,614,217
7639,1280,617,RQ4,1027,66,1147,104
7640,2000,1333,RQ4,96,648,1823,857
7641,2100,1500,RQ4,281,645,1895,824
7642,1200,675,RQ4,532,425,634,451
7643,2000,1429,RQ4,456,878,859,1035
7644,1200,800,RQ4,1,37,1200,728
7645,4256,2832,RQ4,1056,366,3362,2182
7646,3961,2591,RQ4,315,998,3781,1826
7647,1200,900,RQ4,234,154,1146,674
7648,1280,720,RQ4,369,319,928,445
7649,1280,720,RQ4,69,293,1068,382
7650,3258,1328,RQ4,467,343,3258,1098
7651,2560,1502,RQ4,449,900,1140,999
7652,4096,2731,RQ4,1,1054,4096,1906
7653,720,480,RQ4,98,167,635,317
7654,1200,800,RQ4,437,358,656,435
7655,1462,736,RQ4,1,140,1423,581
7656,1200,756,RQ4,106,324,1115,466
7657,900,1200,RQ4,95,638,768,726
7658,1280,720,RQ4,4,178,1280,663
7659,1088,725,RQ4,402,271,842,328
7660,1200,800,RQ4,467,351,511,451
7661,840,600,RQ4,203,124,600,486
7662,900,600,RQ4,61,215,792,342
7663,1280,853,RQ4,81,484,589,645
7664,1280,853,RQ4,607,528,1280,650
7665,1280,853,RQ4,902,541,1280,633
7666,1024,681,RQ4,118,466,293,549
7667,1905,621,RQ4,3,279,733,415
7668,1905,621,RQ4,31,319,838,477
7669,1905,621,RQ4,393,213,953,333
7670,1905,621,RQ4,878,174,1364,294
7671,1905,621,RQ4,1127,172,1584,291
7672,1280,876,RQ4,206,320,702,511
7673,1157,684,RQ4,535,324,936,467
7674,1157,684,RQ4,100,294,829,538
7675,1199,789,RQ4,424,358,463,425
7676,1280,720,RQ4,90,142,578,352
7677,1280,720,RQ4,143,450,630,661
7678,1280,720,RQ4,737,269,1222,482
7679,1280,805,RQ4,52,409,1280,678
7680,1178,1200,RQ4,619,528,667,571
7681,2048,1363,RQ4,648,664,2048,1247
7682,2048,1363,RQ4,1068,591,2048,770
7683,1200,799,RQ4,363,221,848,374
7684,960,640,RQ4,1,341,960,640
7685,857,1200,RQ4,225,137,666,371
7686,1200,900,RQ4,547,513,685,559
7687,1200,900,RQ4,687,504,816,547
7688,660,439,RQ4,85,107,660,299
7689,1024,682,RQ4,414,152,889,342
7690,3000,2060,RQ4,331,179,1721,877
7691,1440,810,RQ4,1052,2,1282,28
7692,1024,768,RQ4,1,300,863,446
7693,2880,1916,RQ4,783,868,1873,1020
7694,2880,1916,RQ4,557,952,2115,1158
7695,1536,768,RQ4,625,303,980,471
7696,520,421,RQ4,67,150,481,249
7697,1200,802,RQ4,42,231,1167,464
7698,1256,756,RQ4,314,68,968,404
7699,2400,1600,RQ4,1,1,2400,1088
7700,1280,679,RQ4,46,258,1185,467
7701,900,1200,RQ4,413,575,473,599
7702,520,419,RQ4,1,1,520,167
7703,2048,1366,RQ4,1061,111,1552,357
7704,2048,1366,RQ4,633,141,1145,411
7705,2048,1366,RQ4,91,287,715,659
7706,2048,1366,RQ4,791,565,1618,1185
7707,2048,1366,RQ4,203,507,985,1060
7708,1200,800,RQ4,18,271,1158,502
7709,1280,707,RQ4,1,415,1233,615
7710,1200,675,RQ4,79,359,1144,498
7711,587,1024,RQ4,416,819,587,855
7712,1600,1068,RQ4,58,470,1552,853
7713,4036,2691,RQ4,1131,1165,2748,1398
7714,960,686,RQ4,61,257,873,374
7715,1280,720,RQ4,1,244,506,458
7716,2560,1697,RQ4,428,1031,1023,1226
7717,1200,800,RQ4,189,49,944,719
7718,1200,675,RQ4,505,127,698,562
7719,3566,2855,RQ4,2252,858,3282,2334
7720,800,542,RQ4,277,41,501,518
7721,1280,870,RQ4,263,218,969,643
7722,960,640,RQ4,246,298,718,362
7723,495,640,RQ4,3,271,488,326
7724,2800,1860,RQ4,69,418,2742,1350
7725,1200,675,RQ4,1,176,1200,496
7726,2100,1500,RQ4,267,685,1508,892
7727,2557,1560,RQ4,1226,782,1500,841
7728,2557,1560,RQ4,893,761,1166,821
7729,2557,1560,RQ4,555,742,830,800
7730,2557,1560,RQ4,228,723,503,780
7731,2520,1677,RQ4,452,739,2520,1677
7732,2520,1677,RQ4,1,592,1217,876
7733,2520,1677,RQ4,1349,638,2520,921
7734,2560,1707,RQ4,1115,804,1894,1014
7735,2200,789,RQ4,799,442,1774,568
7736,1440,1080,RQ4,216,479,676,632
7737,1440,1080,RQ4,688,454,1124,594
7738,1440,958,RQ4,254,304,859,396
7739,1440,958,RQ4,298,328,1191,454
7740,1072,800,RQ4,352,128,712,703
7741,1500,722,RQ4,1329,425,1464,455
7742,1500,722,RQ4,1170,412,1304,442
7743,800,571,RQ4,425,151,536,433
7744,1200,800,RQ4,21,289,1146,491
7745,1024,681,RQ4,1,1,1024,573
7746,2059,2070,RQ4,35,41,1730,1921
7747,2048,1208,RQ4,193,528,2048,840
7748,600,400,RQ4,1,56,600,350
7749,960,636,RQ4,75,309,480,438
7750,1894,603,RQ4,39,420,713,534
7751,2408,3619,RQ4,1110,1779,1251,1913
7752,1200,800,RQ4,1,1,1173,800
7753,1200,630,RQ4,144,301,552,419
7754,1200,630,RQ4,681,208,1077,336
7755,1280,698,RQ4,973,291,1098,346
7756,600,400,RQ4,79,62,558,338
7757,960,641,RQ4,349,65,598,579
7758,1200,857,RQ4,48,206,1178,567
7759,800,450,RQ4,19,172,800,382
7760,2048,1362,RQ4,767,583,1180,692
7761,4096,2731,RQ4,1953,1649,2894,1754
7762,1920,2111,RQ4,434,355,1920,1509
7763,1000,650,B2,355,152,1000,312
7764,1242,1547,B2,1,1,1242,1547
7765,4096,2304,B2,2410,209,2580,282
7766,1000,667,B2,50,418,952,519
7767,2000,1333,B2,617,377,867,967
7768,3600,2484,B2,1312,768,3038,980
7769,2000,1240,B2,888,271,1460,868
7770,840,444,B2,195,227,714,315
7771,1100,825,B2,342,302,1100,506
7772,800,450,B2,1,146,800,450
7773,1920,1536,B2,36,488,1808,747
7774,1000,666,B2,415,11,1000,247
7775,680,460,B2,41,131,680,357
7776,2000,1333,B2,663,395,1416,832
7777,1920,1281,B2,54,758,1849,1058
7778,1136,852,B2,77,388,418,475
7779,1280,855,B2,499,94,1175,828
7780,800,535,B2,537,111,727,145
7781,1016,676,B2,456,152,539,341
7782,1000,667,B2,566,234,849,271
7783,1000,666,B2,459,415,755,487
7784,2100,1459,B2,604,173,1702,411
7785,1486,989,B2,53,375,576,483
7786,1000,667,B2,85,116,1000,267
7787,1000,666,B2,174,272,537,384
7788,1920,1281,B2,1,79,1920,1151
7789,1451,814,B2,666,78,750,103
7790,1600,1043,B2,301,570,449,637
7791,1600,1043,B2,381,546,844,653
7792,1600,1043,B2,721,458,1600,699
7793,932,524,B2,484,168,536,224
7794,1000,679,B2,68,227,979,355
7795,1000,666,B2,140,313,583,396
7796,3000,1793,B2,78,626,2962,1549
7797,1159,1500,B2,589,230,788,304
7798,1090,1600,B2,111,525,893,1385
7799,960,960,B2,112,666,737,759
7800,2048,1367,B2,1105,787,2021,958
7801,1280,698,B2,605,256,721,306
7802,2700,1860,B2,220,128,2700,1427
7803,850,1202,B2,502,600,699,760
7804,1100,825,B2,389,278,1100,674
7805,1200,900,B2,39,395,330,446
7806,6211,3918,B2,3856,2843,4863,3028
7807,800,533,B2,82,295,382,396
7808,1000,667,B2,517,286,616,317
7809,1280,790,B2,511,292,936,619
7810,1920,1280,B2,1,344,1920,999
7811,500,500,B2,97,152,145,266
7812,500,500,B2,108,315,157,428
7813,4096,2731,B2,95,1221,3922,1654
7814,2000,1333,B2,750,574,1254,836
7815,1920,1019,B2,1022,709,1920,931
7816,1280,853,B2,607,375,1176,458
7817,1000,521,B2,168,274,540,365
7818,1200,792,B2,233,333,722,492
7819,2000,1390,B2,490,664,1559,747
7820,1080,1350,B2,51,138,1019,1295
7821,950,634,B2,77,231,863,355
7822,1000,668,B2,113,205,930,490
7823,2464,1632,B2,372,648,2117,1355
7824,1081,714,B2,790,545,878,608
7825,1081,714,B2,399,306,491,369
7826,1280,854,B2,335,506,796,615
7827,1200,675,B2,32,371,648,520
7828,1200,800,B2,45,467,1160,633
7829,2000,1333,B2,903,585,1183,772
7830,3500,2333,B2,518,645,613,757
7831,7023,4179,B2,5063,1755,6502,1958
7832,1280,853,B2,359,377,656,419
7833,1280,853,B2,794,802,913,828
7834,4096,2530,B2,1142,498,1617,562
7835,960,854,B2,1,254,834,854
7836,1024,683,B2,362,188,455,218
7837,780,419,B2,296,233,469,261
7838,1200,600,B2,194,130,569,216
7839,2270,1216,B2,200,534,1029,624
7840,2270,1216,B2,97,680,638,787
7841,2270,1216,B2,709,718,1306,836
7842,2270,1216,B2,1263,599,2194,707
7843,1200,897,B2,817,429,866,474
7844,1000,714,B2,1,166,462,237
7845,900,597,B2,458,163,745,247
7846,3024,4032,B2,78,1431,707,2128
7847,695,420,B2,266,83,317,103
7848,1200,844,B2,198,353,793,438
7849,4096,2731,B2,2903,910,3063,982
7850,1440,774,B2,327,143,438,272
7851,1440,774,B2,88,402,1180,568
7852,2100,1500,B2,747,729,1388,822
7853,8256,5504,B2,3921,1802,4243,1853
7854,1600,1050,B2,1,125,1591,663
7855,2000,1310,B2,1069,387,1946,760
7856,1088,564,B2,4,319,723,480
7857,1088,564,B2,173,194,759,321
7858,932,1165,B2,88,1,860,1165
7859,1260,799,B2,91,3,890,758
7860,2848,1873,B2,2479,1425,2661,1450
7861,2848,1873,B2,64,1200,2356,1619
7862,1000,563,B2,27,300,581,389
7863,1024,781,B2,527,136,1005,197
7864,1280,720,B2,308,427,811,469
7865,3264,2448,B2,1216,1155,1483,1349
7866,1280,720,B2,96,138,1200,276
7867,1440,1787,B2,1,1,1440,1787
7868,1200,1023,B2,143,526,1041,614
7869,1280,834,B2,93,499,1155,630
7870,1039,779,B2,416,493,1035,614
7871,3720,1896,B2,175,985,2444,1451
7872,1920,664,B2,361,444,1415,547
7873,1200,800,B2,1,1,1200,800
7874,4928,3280,B2,3399,1721,3951,1769
7875,1406,1757,B2,164,335,1190,1633
7876,662,433,B2,1,221,662,433
7877,662,433,B2,1,65,414,110
7878,1280,720,B2,509,317,766,448
7879,3048,1395,B2,2366,144,2731,246
7880,2048,1075,B2,334,377,2048,981
7881,1920,1281,B2,1,672,1266,954
7882,2000,1333,B2,883,577,1147,761
7883,4941,3324,B2,4282,2539,4592,2579
7884,4941,3324,B2,130,2149,4071,2869
7885,2048,1367,B2,1,602,1841,878
7886,1841,1227,B2,123,372,296,413
7887,1841,1227,B2,1546,675,1806,717
7888,1920,1280,B2,96,533,1920,914
7889,1000,697,B2,16,263,749,489
7890,480,300,B2,124,36,446,128
7891,1200,1200,B2,600,644,1200,1200
7892,653,446,B2,1,93,653,244
7893,2048,1194,B2,23,60,2019,1106
7894,1440,960,B2,680,584,895,663
7895,1920,1323,B2,1233,567,1671,701
7896,1200,675,B2,526,27,576,41
7897,1200,675,B2,269,298,300,309
7898,1000,651,B2,178,156,799,227
7899,720,1272,B2,173,672,456,696
7900,735,413,B2,146,212,585,342
7901,1280,720,B2,400,241,809,302
7902,2048,1367,B2,158,603,483,682
7903,2048,1367,B2,1183,607,1424,659
7904,1280,698,B2,498,288,859,436
7905,1280,853,B2,307,443,1270,783
7906,1200,675,B2,948,228,1002,237
7907,4096,2725,B2,1887,1703,3098,1994
7908,2000,1333,B2,971,400,1063,491
7909,1000,667,B2,244,194,973,288
7910,2830,1903,B2,1,302,2830,1500
7911,1269,667,B2,401,364,838,484
7912,590,388,B2,125,48,173,166
7913,590,388,B2,137,213,185,329
7914,4256,2832,B2,1231,1654,1862,2035
7915,952,951,B2,99,344,371,563
7916,2000,1205,B2,920,796,1580,942
7917,2000,1333,B2,792,521,1349,799
7918,1280,883,B2,127,135,1083,240
7919,1000,638,B2,89,114,869,224
7920,640,512,B2,57,83,472,243
7921,600,800,B2,197,378,383,461
7922,2000,1333,B2,899,585,1108,743
7923,1920,1027,B2,191,643,914,784
7924,1630,1202,B2,336,435,475,791
7925,904,661,B2,687,83,858,107
7926,1000,438,B2,36,71,852,252
7927,4096,2368,B2,1,1389,3956,2046
7928,960,585,B2,244,295,504,340
7929,1000,714,B2,334,317,823,531
7930,2151,1210,B2,594,562,875,605
7931,2151,1210,B2,1695,570,1733,579
7932,1043,667,B2,37,387,241,413
7933,1280,960,B2,611,593,791,697
7934,1400,879,B2,432,366,1372,614
7935,3600,5127,B2,583,1416,3028,3929
7936,960,450,B2,1,104,960,387
7937,5429,3204,B2,1346,1446,1751,1552
7938,1200,800,B2,278,145,647,580
7939,1200,800,B2,767,63,948,244
7940,1000,516,B2,1,94,1000,387
7941,3616,2413,B2,862,547,3074,1869
7942,2000,1333,B2,783,503,1201,888
7943,1360,907,B2,206,358,1129,780
7944,2000,1365,B2,1232,136,1720,336
7945,980,552,B2,81,154,966,454
7946,1200,630,B2,752,47,782,79
7947,1920,1280,B2,1583,622,1849,803
7948,1920,1280,B2,72,357,512,594
7949,512,474,B2,136,270,375,419
7950,1200,670,B2,492,326,1200,433
7951,1500,1026,B2,109,382,1372,596
7952,1500,692,B2,442,250,1500,474
7953,1000,666,B2,1,276,810,385
7954,1024,666,B2,38,244,1024,411
7955,1920,1080,B2,927,220,1190,288
7956,4096,3110,B2,2784,584,4096,1821
7957,4096,3110,B2,161,1567,777,1757
7958,1000,667,B2,551,257,722,280
7959,2000,1333,B2,917,593,1440,907
7960,1199,749,B2,299,229,544,286
7961,2048,1366,B2,1003,309,1076,331
7962,1908,1146,B2,26,92,1703,472
7963,1000,714,B2,1,23,1000,243
7964,800,604,B2,18,416,581,533
7965,1200,662,B2,485,144,558,180
7966,1024,683,B2,163,202,449,237
7967,1600,1016,B2,1,313,1567,850
7968,1000,667,B2,58,379,242,435
7969,1600,1066,B2,1,62,1600,721
7970,1920,939,B2,184,705,1212,857
